Movie_ID,Title,Genres,Release_Year,Director,Cast,Keywords,Language,Runtime,Production_Company
MOV118405,The Silent Forest 886,"Comedy, Action",2003.0,Rian Johnson,"Adam Driver, Scarlett Johansson, Oscar Isaac","wedding, undercover, friendship, mercenary",Hindi,135.0,20th Century Studios
MOV113186,The Paper Bridge 236,"Action, Romance",1993.0,Ayan Mukerji,"Vijay, Trisha Krishnan, Arjun Sarja","revenge, heist, unexpected meeting",Tamil,178.0,Warner Bros. Pictures
MOV115975,The Velvet Horizon 752,Drama,1985.0,S. S. Rajamouli,"Saoirse Ronan, Andrew Scott, Jessie Buckley","ambition, grief",English,138.0,Excel Entertainment
MOV106584,Between Parallel and River,Drama,2004.0,James Wan,"Mammootty, Nimisha Sajayan, Roshan Mathew","grief, betrayal",Kannada,139.0,Paramount Pictures
MOV102010,The Northern Promise,"Comedy, Action",1982.0,Greta Gerwig,"Sanya Malhotra, Vikrant Massey, Vijay Raaz","workplace, assassination, chase",English,102.0,Warner Bros. Pictures
MOV105796,Between Neon and Station,"Action, Adventure",1997.0,Christopher Nolan,"Ranbir Kapoor, Alia Bhatt, Vicky Kaushal","wilderness, ancient map, revenge, assassination",Hindi,117.0,Warner Bros. Pictures
MOV113973,The Blue Sky 969,"Action, Thriller",2016.0,Patty Jenkins,"Mammootty, Nimisha Sajayan, Roshan Mathew","assassination, conspiracy, surveillance, espionage",English,121.0,Netflix
MOV110347,The Endless Archive 588,Drama,2019.0,Sanjay Leela Bhansali,"Michael B. Jordan, Tessa Thompson, Lakeith Stanfield, Chris Evans","betrayal, identity",French,98.0,Warner Bros. Pictures
MOV116395,The Glass Echo 609,Action,2020.0,Christopher Nolan,"Nawazuddin Siddiqui, Vijay Varma, Shefali Shah","undercover, mercenary",English,104.0,Phantom Films
MOV119438,The Falling House 824,Horror,1992.0,Jordan Peele,"Rajinikanth, Fahadh Faasil, Ritika Singh","curse, haunted house",Spanish,140.0,20th Century Studios
MOV105237,A Moon in Sacred,Sci-Fi,2002.0,Denis Villeneuve,"Gael GarcÃ­a Bernal, Tilda Swinton, Diego Luna","space mission, time travel",English,97.0,Sony Pictures
MOV104943,Between Silent and Letter,"Drama, Action",2024.0,S. S. Rajamouli,"Rajkummar Rao, Taapsee Pannu, Pankaj Tripathi, Dev Patel","family secrets, undercover, warzone, ambition",Spanish,163.0,Geetha Arts
MOV119077,The Falling Lantern 712,"Horror, Crime",2015.0,Pedro AlmodÃ³var,"Michael B. Jordan, Tessa Thompson, Lakeith Stanfield","curse, detective, possession, money laundering",English,133.0,PathÃ©
MOV113665,The Crimson Room 899,"Crime, Romance",2025.0,Ayan Mukerji,"Ryan Gosling, Margot Robbie, Brian Tyree Henry","unexpected meeting, stolen evidence, gang rivalry, second chance",Malayalam,117.0,Universal Pictures
MOV109694,The Last Harbor 271,"Action, Thriller",2010.0,Christopher Nolan,"Mammootty, Nimisha Sajayan, Roshan Mathew","espionage, rescue, missing person, false identity",English,111.0,Lionsgate
MOV106867,The Blue Harbor 476,Action,2002.0,S. S. Rajamouli,"Mads Mikkelsen, Thomas Bo Larsen, Sidse Babett Knudsen, Cillian Murphy","heist, warzone",French,122.0,Universal Pictures
MOV116548,The Midnight Garden 271,"Crime, Mystery",2018.0,Asghar Farhadi,"Vijay, Trisha Krishnan, Arjun Sarja","secret room, vanished witness, gang rivalry, corruption",Hindi,185.0,Lionsgate
MOV111646,The Northern Echo 856,"Mystery, Crime",2021.0,Christopher Nolan,"Cillian Murphy, Rebecca Ferguson, Robert Pattinson, Daniel Kaluuya","unsolved murder, money laundering, gang rivalry",French,112.0,Paramount Pictures
MOV106354,The Blue Promise 86,"Adventure, Drama, Sci-Fi",2012.0,Steven Spielberg,"Tom Hanks, Emily Blunt, John Boyega","treasure hunt, parallel universe, time travel, family secrets",English,181.0,Studio Ghibli
MOV112753,The Burning Harbor 254,Drama,2011.0,Rajkumar Hirani,"Vidya Balan, Shefali Shah, Rajesh Tailang","redemption, ambition",English,181.0,A24
MOV119726,The Velvet Kingdom 914,"Crime, Romance",1989.0,S. S. Rajamouli,"Saoirse Ronan, Andrew Scott, Jessie Buckley","money laundering, second chance, gang rivalry, heartbreak",English,162.0,Sun Pictures
MOV111744,The Silent Valley 721,"Action, Horror",2010.0,Rian Johnson,"Dhanush, Sai Pallavi, Prakash Raj","revenge, mercenary, urban legend",English,100.0,Excel Entertainment
MOV113369,The Borrowed Promise 92,Comedy,2020.0,Christopher Nolan,"Gael GarcÃ­a Bernal, Tilda Swinton, Diego Luna","workplace, awkward romance",English,99.0,Lionsgate
MOV110491,The Distant Mirror 375,Crime,2023.0,Denis Villeneuve,"Adam Driver, Scarlett Johansson, Oscar Isaac, Rajinikanth","corruption, organized crime",Malayalam,112.0,Toho
MOV116775,The Hidden Archive 582,Drama,1997.0,Gauri Shinde,"Vijay, Trisha Krishnan, Arjun Sarja","betrayal, family secrets",Hindi,178.0,Phantom Films
MOV105121,Fading Valley,Thriller,2015.0,Damien Chazelle,"Vidya Balan, Shefali Shah, Rajesh Tailang","blackmail, conspiracy",Marathi,,Warner Bros. Pictures
MOV113500,The Sacred Forest 719,"Drama, Romance, Horror",2006.0,Steven Spielberg,"Nana Patekar, Tabu, Konkona Sen Sharma","possession, second chance, wedding, family secrets, urban legend, identity",Hindi,182.0,20th Century Studios
MOV102835,Between Electric and Forest,"Drama, Action",2021.0,Denis Villeneuve,"Michael B. Jordan, Tessa Thompson, Lakeith Stanfield","espionage, betrayal, revenge",Tamil,184.0,Universal Pictures
MOV116907,The Parallel Kingdom 564,"Thriller, Romance",2009.0,Mira Nair,"Prithviraj Sukumaran, Parvathy Thiruvothu, Tovino Thomas","cat and mouse, blackmail, first love, second chance",English,171.0,Sun Pictures
MOV110972,The Silver Lantern 739,"Adventure, Drama",2023.0,S. S. Rajamouli,"Sanya Malhotra, Vikrant Massey, Vijay Raaz","survival, identity, wilderness, ambition",Malayalam,147.0,20th Century Studios
MOV104729,The Silver Machine,"Crime, Drama",1997.0,Denis Villeneuve,"Saoirse Ronan, Andrew Scott, Jessie Buckley","gang rivalry, corruption, ambition",Hindi,126.0,Studio Ghibli
MOV109450,The Silent Harbor 564,Adventure,1988.0,Anurag Kashyap,"Ryan Gosling, Margot Robbie, Brian Tyree Henry","treasure hunt, lost city",Korean,149.0,Gaumont
MOV103623,Crimson Beyond the House,Sci-Fi,1991.0,Makoto Shinkai,"Mads Mikkelsen, Thomas Bo Larsen, Sidse Babett Knudsen","parallel universe, time travel",Hindi,130.0,Paramount Pictures
MOV106504,The Winter Sky 367,"Horror, Thriller",1986.0,Steven Spielberg,"Tom Hanks, Emily Blunt, John Boyega","false identity, nightmare, surveillance, curse",English,104.0,CJ ENM
MOV109706,The Silent Voyage 433,"Drama, Thriller, Comedy, Action",2014.0,Makoto Shinkai,"Suriya, Jyotika, Karthi","false identity, road trip, coming of age",English,130.0,Lionsgate
MOV116192,The Blue Mirror 345,Action,2012.0,Denis Villeneuve,"Song Kang-ho, Bae Doona, Park So-dam","mercenary, heist",Hindi,110.0,Universal Pictures
MOV119657,The Wild Road 129,Adventure,2009.0,Vetrimaaran,"Ryan Gosling, Margot Robbie, Brian Tyree Henry","expedition, survival",Tamil,135.0,Lionsgate
MOV114804,The Sacred Forest 829,Mystery,2004.0,Nagraj Manjule,"Tom Hanks, Emily Blunt, John Boyega","forensic clue, unsolved murder",Hindi,96.0,Mythri Movie Makers
MOV101945,Fading Beyond the River,"Crime, Drama",2025.0,Makoto Shinkai,"Mammootty, Nimisha Sajayan, Roshan Mathew","ambition, stolen evidence, family secrets",Telugu,94.0,Warner Bros. Pictures
MOV110062,The Lost River 643,"Comedy, Romance, Drama, Adventure",1978.0,Jordan Peele,"Suriya, Jyotika, Karthi","survival, workplace, second chance, wedding, road trip, ambition",English,145.0,Amazon MGM Studios
MOV117149,The Silver Story 53,"Drama, Adventure",2007.0,Wes Anderson,"Vidya Balan, Shefali Shah, Rajesh Tailang","identity, ancient map, redemption",English,160.0,Netflix
MOV115166,The Midnight Witness 87,Action,1980.0,Zoya Akhtar,"Shah Rukh Khan, Deepika Padukone, Manoj Bajpayee","rescue, warzone",English,94.0,Paramount Pictures
MOV105944,A Voyage in Fading,"Drama, Romance",2012.0,Christopher Nolan,"Ayushmann Khurrana, Bhumi Pednekar, Pankaj Tripathi","ambition, first love, heartbreak, family secrets",Hindi,189.0,Sun Pictures
MOV110725,The Paper Kingdom 288,Comedy,2013.0,Lijo Jose Pellissery,"Tony Leung, Tang Wei, Andy Lau","family, wedding",Telugu,139.0,Universal Pictures
MOV115495,The Hidden Moon 639,Drama,1973.0,Lokesh Kanagaraj,"Ayushmann Khurrana, Bhumi Pednekar, Pankaj Tripathi","redemption, betrayal",English,166.0,Phantom Films
MOV108238,The Falling Promise 609,"Action, Comedy",1998.0,Rajkumar Hirani,"Gael GarcÃ­a Bernal, Tilda Swinton, Diego Luna, Suriya","family, awkward romance, heist, assassination",Hindi,134.0,Paramount Pictures
MOV113129,The Fading Valley 73,"Action, Drama",2017.0,Christopher Nolan,"Chris Evans, Ana de Armas, Oscar Isaac","family secrets, espionage, rescue",English,118.0,20th Century Studios
MOV111796,The Sacred Station 379,"Action, Drama, Crime",2010.0,Christopher Nolan,"Dhanush, Sai Pallavi, Prakash Raj","grief, detective, stolen evidence, redemption, assassination",English,122.0,20th Century Studios
MOV105200,Golden Forest,Action,2001.0,Lokesh Kanagaraj,"Prithviraj Sukumaran, Parvathy Thiruvothu, Tovino Thomas","revenge, heist",English,106.0,Netflix
MOV117106,The Paper Echo 358,Action,2025.0,Steven Spielberg,"Priyanka Chopra Jonas, Ranveer Singh, Anushka Sharma","revenge, undercover",Telugu,90.0,20th Century Studios
MOV115906,The Hidden Kingdom 771,"Comedy, Crime",2016.0,Greta Gerwig,"Zendaya, TimothÃ©e Chalamet, Florence Pugh","workplace, corruption, road trip, money laundering",Telugu,,Lionsgate
MOV114579,The Crimson Valley 902,"Fantasy, Horror",2013.0,Patty Jenkins,"Shah Rukh Khan, Deepika Padukone, Manoj Bajpayee","haunted house, sorcery, mythical kingdom, possession",English,176.0,Paramount Pictures
MOV108914,The Silver Moon 863,"Drama, Romance",1986.0,S. S. Rajamouli,"Ayushmann Khurrana, Bhumi Pednekar, Pankaj Tripathi","long distance, coming of age, identity, first love",Hindi,133.0,Suresh Productions
MOV117030,The Endless Garden 636,"Horror, Drama, Crime",1980.0,Shoojit Sircar,"Chris Evans, Ana de Armas, Oscar Isaac","nightmare, redemption, organized crime, ritual, corruption",English,130.0,Warner Bros. Pictures
MOV106304,The Burning Bridge 341,"Drama, Action",2021.0,David Fincher,"PenÃ©lope Cruz, Javier Bardem, Antonio Banderas","revenge, warzone, coming of age, identity",English,132.0,Sony Pictures
MOV110404,The Winter House 320,Romance,2022.0,S. S. Rajamouli,"Priyanka Chopra Jonas, Ranveer Singh, Anushka Sharma","first love, heartbreak",Telugu,169.0,Yash Raj Films
MOV107095,The Fading Echo 948,"Comedy, Crime, Mystery",2018.0,Greta Gerwig,"Aamir Khan, Richa Chadda, Vijay Raaz","misunderstanding, organized crime, road trip",Hindi,112.0,20th Century Studios
MOV112424,The Secret Kingdom 162,Thriller,2023.0,Denis Villeneuve,"Shah Rukh Khan, Deepika Padukone, Manoj Bajpayee","conspiracy, cat and mouse",Tamil,115.0,Lyca Productions
MOV105027,A Station in Autumn,"Drama, Action, Horror, Comedy",2009.0,Kabir Khan,"Nawazuddin Siddiqui, Vijay Varma, Shefali Shah","redemption, family secrets, awkward romance, possession",English,136.0,Paramount Pictures
MOV108373,The Glass Lantern 265,"Horror, Adventure",2014.0,Rajkumar Hirani,"Mammootty, Nimisha Sajayan, Roshan Mathew","isolated village, ancient map, survival, urban legend",Tamil,127.0,Unknown
MOV110843,The Velvet Sky 832,"Horror, Romance, Comedy",2022.0,Alfonso CuarÃ³n,"Priyanka Chopra Jonas, Ranveer Singh, Anushka Sharma","awkward romance, nightmare, second chance, isolated village, workplace",Hindi,140.0,Amazon MGM Studios
MOV107750,The Fading Archive 942,"Adventure, Action",1994.0,Denis Villeneuve,"Michael B. Jordan, Tessa Thompson, Lakeith Stanfield","treasure hunt, undercover, rescue, ancient map",English,140.0,20th Century Studios
MOV102116,Between Broken and City,"Action, Thriller",2017.0,Christopher Nolan,"Ranbir Kapoor, Alia Bhatt, Vicky Kaushal","warzone, surveillance, missing person, heist",Telugu,106.0,20th Century Studios
MOV105876,Station of Forgotten,"Horror, Comedy",2014.0,CÃ©line Sciamma,"Rajkummar Rao, Taapsee Pannu, Pankaj Tripathi","awkward romance, urban legend, family",Tamil,135.0,Sony Pictures
MOV100459,Forgotten at Echo,"Comedy, Thriller, Drama",1998.0,Anurag Kashyap,"Priyanka Chopra Jonas, Ranveer Singh, Anushka Sharma","family secrets, misunderstanding, wedding",Bengali,84.0,Paramount Pictures
MOV113799,The Wild River 504,"Thriller, Action",1982.0,Ayan Mukerji,"Priyanka Chopra Jonas, Ranveer Singh, Anushka Sharma","conspiracy, surveillance, mercenary, heist",French,150.0,Sony Pictures
MOV106871,The Restless Road 454,"Drama, Animation",2002.0,Damien Chazelle,"Ranbir Kapoor, Alia Bhatt, Vicky Kaushal, Prithviraj Sukumaran","ambition, redemption, family, coming of age",English,152.0,DreamWorks Animation
MOV115249,The Paper Moon 921,"Action, Crime",2019.0,Damien Chazelle,"Triptii Dimri, Rajkummar Rao, Vijay Varma","corruption, undercover, stolen evidence, mercenary",Telugu,117.0,Warner Bros. Pictures
MOV105049,Forgotten Beyond the Shadow,"Drama, Mystery",2000.0,Asghar Farhadi,"Suriya, Jyotika, Karthi","betrayal, unsolved murder, class divide, cryptic letter",Kannada,107.0,Universal Pictures
MOV118782,The Parallel Frontier 604,"Comedy, Action",2017.0,S. S. Rajamouli,"Daniel Kaluuya, Lupita Nyong'o, John David Washington","workplace, chase, misunderstanding, revenge",Hindi,151.0,A24
MOV118400,The Crimson Frontier 449,Drama,1997.0,Mira Nair,"Zendaya, TimothÃ©e Chalamet, Florence Pugh","coming of age, grief",English,131.0,Warner Bros. Pictures
MOV116262,The Sacred Letter 722,Adventure,2011.0,Alfonso CuarÃ³n,"Suriya, Jyotika, Karthi","wilderness, survival",Bengali,137.0,Lyca Productions
MOV115659,The Borrowed Garden 577,"Thriller, Horror",1998.0,Vetrimaaran,"PenÃ©lope Cruz, Javier Bardem, Antonio Banderas","haunted house, surveillance, isolated village, conspiracy",Hindi,120.0,Netflix
MOV103867,A Shadow in Silver,"Crime, Adventure",2011.0,Wes Anderson,"Ranbir Kapoor, Alia Bhatt, Vicky Kaushal, Rinko Kikuchi","organized crime, lost city, expedition",Korean,133.0,Excel Entertainment
MOV116261,The Falling Forest 210,Drama,2018.0,Anurag Kashyap,"Mammootty, Nimisha Sajayan, Roshan Mathew","betrayal, family secrets",Malayalam,135.0,Lionsgate
MOV108867,The Wild Room 345,"Drama, Thriller, Horror",2016.0,Christopher Nolan,"Rajinikanth, Fahadh Faasil, Ritika Singh","missing person, grief, false identity",English,105.0,Amazon MGM Studios
MOV110359,The Falling Signal 789,Action,,Greta Gerwig,"Tom Hanks, Emily Blunt, John Boyega","heist, rescue",Tamil,130.0,20th Century Studios
MOV112789,The Midnight Archive 539,"Action, Crime",2022.0,Jordan Peele,"Mads Mikkelsen, Thomas Bo Larsen, Sidse Babett Knudsen","warzone, gang rivalry, revenge, stolen evidence",Hindi,112.0,Toho
MOV110531,The Velvet Signal 232,Thriller,1988.0,Jordan Peele,"Dulquer Salmaan, Parvathy Thiruvothu, Fahadh Faasil","conspiracy, surveillance",English,105.0,Sony Pictures
MOV110753,The Hidden Horizon 268,Mystery,1989.0,Taika Waititi,"Michael B. Jordan, Tessa Thompson, Lakeith Stanfield","vanished witness, unsolved murder",English,152.0,Lionsgate
MOV113462,The Parallel Moon 969,"Thriller, Romance, Animation",2024.0,Pedro AlmodÃ³var,"Mads Mikkelsen, Thomas Bo Larsen, Sidse Babett Knudsen","false identity, coming of age, missing person",English,124.0,Lionsgate
MOV115855,The Midnight Witness 589,Horror,2012.0,David Fincher,"Priyanka Chopra Jonas, Ranveer Singh, Anushka Sharma","urban legend, isolated village",English,145.0,Paramount Pictures
MOV103737,Glass at Clock,"Drama, Mystery",1997.0,Steven Spielberg,"Vijay, Trisha Krishnan, Arjun Sarja","vanished witness, family secrets, redemption",English,109.0,Toho
MOV104278,Lost at Frontier,"Drama, Comedy",2018.0,Karthik Subbaraj,"PenÃ©lope Cruz, Javier Bardem, Antonio Banderas","road trip, ambition, friendship, redemption",Japanese,90.0,Yash Raj Films
MOV117428,The Falling Voyage 793,Drama,2006.0,S. S. Rajamouli,"Michael B. Jordan, Tessa Thompson, Lakeith Stanfield","ambition, betrayal",English,132.0,Lionsgate
MOV116971,The Distant Season 650,"Comedy, Thriller, Drama",2009.0,Jordan Peele,"Vidya Balan, Shefali Shah, Rajesh Tailang","betrayal, false identity, misunderstanding, family secrets",Hindi,126.0,Paramount Pictures
MOV100155,Velvet Beyond the Forest,Drama,2025.0,Farhan Akhtar,"Song Kang-ho, Bae Doona, Park So-dam","family secrets, identity",Italian,133.0,Universal Pictures
MOV118182,The Midnight Room 797,"Drama, Horror",2002.0,Nagraj Manjule,"Gael GarcÃ­a Bernal, Tilda Swinton, Diego Luna","ritual, betrayal, haunted house",English,117.0,A24
MOV111310,The Winter Promise 769,Comedy,2004.0,Greta Gerwig,"Nawazuddin Siddiqui, Vijay Varma, Shefali Shah","wedding, road trip",English,157.0,Universal Pictures
MOV114828,The Fading Frontier 295,Drama,1994.0,Meghna Gulzar,"Mammootty, Nimisha Sajayan, Roshan Mathew","grief, family secrets",English,131.0,Amazon MGM Studios
MOV117749,The Blue Letter 284,"Romance, Drama, Adventure",2025.0,Jordan Peele,"Dhanush, Sai Pallavi, Prakash Raj","wilderness, betrayal, unexpected meeting, redemption, first love, treasure hunt",English,114.0,Amazon MGM Studios
MOV106086,The Forgotten Letter,"Drama, Comedy",2018.0,Patty Jenkins,"Cillian Murphy, Rebecca Ferguson, Robert Pattinson","identity, misunderstanding, awkward romance, coming of age",English,146.0,Sun Pictures
MOV105602,Distant Moon,"Adventure, Drama",2022.0,Shoojit Sircar,"Nana Patekar, Tabu, Konkona Sen Sharma","family secrets, wilderness, class divide, lost city",English,128.0,Paramount Pictures
MOV101741,Between Golden and Mirror,Animation,2012.0,Zoya Akhtar,"Nana Patekar, Tabu, Konkona Sen Sharma","coming of age, friendship",English,122.0,Paramount Pictures
MOV108198,The Paper House 466,"Crime, Thriller, Drama",1999.0,Ayan Mukerji,"PenÃ©lope Cruz, Javier Bardem, Antonio Banderas","conspiracy, grief, betrayal, organized crime",English,128.0,CJ ENM
MOV115073,The Falling Sky 92,Comedy,2015.0,James Wan,"Suriya, Jyotika, Karthi","workplace, road trip",English,133.0,A24
MOV112710,The Electric Moon 505,Comedy,1998.0,Meghna Gulzar,"Mammootty, Nimisha Sajayan, Roshan Mathew","awkward romance, family",Hindi,137.0,Lionsgate
MOV101900,The Sacred Machine,Drama,1997.0,Greta Gerwig,"Prithviraj Sukumaran, Parvathy Thiruvothu, Tovino Thomas","identity, class divide",Telugu,152.0,Yash Raj Films
MOV115744,The Lost Promise 15,Drama,1998.0,Denis Villeneuve,"Suriya, Jyotika, Karthi","class divide, redemption",English,,Mythri Movie Makers
MOV111374,The Lost Archive 708,Horror,2005.0,Rian Johnson,"Prithviraj Sukumaran, Parvathy Thiruvothu, Tovino Thomas","urban legend, ritual",English,112.0,Sony Pictures
MOV119368,The Borrowed Frontier 685,"Drama, Comedy",1991.0,Rajkumar Hirani,"Vidya Balan, Shefali Shah, Rajesh Tailang","wedding, coming of age, awkward romance, redemption",English,142.0,Paramount Pictures
MOV102909,Between Forgotten and Bridge,Crime,1992.0,Steven Spielberg,"Priyanka Chopra Jonas, Ranveer Singh, Anushka Sharma","organized crime, stolen evidence",Korean,132.0,Unknown
